scenario_id,condition,seed,phase,model_id,model_tag,prompt_version,generated_at,n_tutor_turns,n_learner_turns,exclusion_flag,exclusion_code,exclusion_reason,total_input_tokens,total_output_tokens,total_cost_usd,json_path
SC_1804,C1,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T21:38:50.721598,4,4,False,,,2538,380,0.001798,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_1804_17.json
SC_1804,C1,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T21:39:11.909566,4,4,False,,,2602,410,0.001859,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_1804_42.json
SC_1804,C1,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T21:39:33.570910,4,4,False,,,2552,426,0.001842,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_1804_91.json
SC_1817,C1,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T01:59:02.708135,5,5,False,,,3901,470,0.002673,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_1817_17.json
SC_1817,C1,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T21:43:05.759614,5,5,False,,,4108,752,0.003018,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_1817_42.json
SC_1817,C1,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T21:43:26.404714,5,5,False,,,3905,554,0.002742,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_1817_91.json
SC_1820,C1,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T21:47:23.134297,9,9,True,E2,Turn 8: non-math content (war),8005,690,0.005268,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_1820_17.json
SC_1820,C1,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T21:48:03.914013,9,9,True,E2,Turn 8: non-math content (war),8440,844,0.005646,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_1820_42.json
SC_1820,C1,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T21:48:50.175858,9,9,False,,,8636,924,0.005825,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_1820_91.json
SC_1838,C1,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T21:57:50.925711,16,16,False,,,27061,2609,0.018027,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_1838_17.json
SC_1838,C1,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T22:00:22.916439,16,16,False,,,42047,3721,0.027747,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_1838_42.json
SC_1838,C1,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T22:02:23.199365,16,16,False,,,24954,2054,0.016346,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_1838_91.json
SC_1876,C1,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T22:18:29.554387,5,5,False,,,4008,1034,0.003182,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_1876_17.json
SC_1876,C1,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T22:18:54.537931,5,5,False,,,3624,697,0.002689,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_1876_42.json
SC_1876,C1,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T22:19:38.174132,5,5,False,,,3893,954,0.003051,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_1876_91.json
SC_1913,C1,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T22:27:37.422049,6,6,False,,,4660,646,0.00326,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_1913_17.json
SC_1913,C1,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T22:28:41.335780,6,6,True,E2,Turn 2: non-math content (war),4787,638,0.003328,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_1913_42.json
SC_1913,C1,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T22:29:27.282500,6,6,False,,,4926,736,0.003488,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_1913_91.json
SC_1919,C1,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T01:47:00.072230,5,5,False,,,4267,662,0.003041,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_1919_17.json
SC_1919,C1,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T22:36:31.799789,5,5,False,,,4293,623,0.003025,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_1919_42.json
SC_1919,C1,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T22:37:28.509193,5,5,False,,,4349,761,0.003167,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_1919_91.json
SC_1925,C1,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T22:41:10.694771,4,4,False,,,2714,451,0.001958,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_1925_17.json
SC_1925,C1,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T22:41:40.297793,4,4,False,,,2661,773,0.002181,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_1925_42.json
SC_1925,C1,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T22:41:51.649439,4,4,False,,,2686,518,0.001994,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_1925_91.json
SC_1927,C1,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T22:48:34.376083,4,4,False,,,3309,1150,0.002861,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_1927_17.json
SC_1927,C1,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T22:49:23.709415,4,4,False,,,2716,570,0.002053,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_1927_42.json
SC_1927,C1,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T22:50:46.785560,4,4,False,,,2823,990,0.002448,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_1927_91.json
SC_1954,C1,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T22:57:11.895325,6,6,False,,,4001,388,0.002667,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_1954_17.json
SC_1954,C1,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T22:57:39.514736,6,6,False,,,3974,441,0.002693,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_1954_42.json
SC_1954,C1,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T22:58:01.879792,6,6,False,,,4041,450,0.00274,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_1954_91.json
SC_1959,C1,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T23:02:35.964902,5,5,False,,,3803,570,0.002694,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_1959_17.json
SC_1959,C1,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T23:03:02.924494,5,5,False,,,3692,482,0.002559,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_1959_42.json
SC_1959,C1,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T23:03:30.435186,5,5,False,,,3626,514,0.002545,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_1959_91.json
SC_1973,C1,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T23:11:12.993911,10,10,False,,,10816,985,0.00716,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_1973_17.json
SC_1973,C1,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T23:12:09.656007,10,10,False,,,11355,1151,0.007609,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_1973_42.json
SC_1973,C1,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T23:13:38.045239,10,10,False,,,10580,994,0.007027,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_1973_91.json
SC_1974,C1,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T23:25:15.803901,9,9,False,,,8125,759,0.005393,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_1974_17.json
SC_1974,C1,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T23:25:59.012000,9,9,False,,,8819,879,0.005898,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_1974_42.json
SC_1974,C1,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T23:27:09.161200,9,9,False,,,10478,1158,0.007097,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_1974_91.json
SC_1993,C1,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T23:37:42.069365,6,6,False,,,4662,674,0.003283,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_1993_17.json
SC_1993,C1,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T23:38:39.378577,6,6,False,,,4641,611,0.003221,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_1993_42.json
SC_1993,C1,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T23:39:33.889629,6,6,False,,,4690,576,0.003222,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_1993_91.json
SC_1994,C1,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T23:47:34.170478,9,9,False,,,8095,736,0.005357,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_1994_17.json
SC_1994,C1,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T23:48:38.211907,9,9,False,,,7922,700,0.005227,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_1994_42.json
SC_1994,C1,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T23:49:17.830807,9,9,False,,,8760,818,0.005815,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_1994_91.json
SC_2029,C1,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T00:00:40.903466,9,9,False,,,7383,773,0.004967,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_2029_17.json
SC_2029,C1,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T00:01:34.115227,9,9,False,,,7811,766,0.005214,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_2029_42.json
SC_2029,C1,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T00:02:31.000610,9,9,False,,,7653,777,0.005129,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_2029_91.json
SC_2074,C1,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T00:12:38.319174,6,6,False,,,4170,363,0.002747,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_2074_17.json
SC_2074,C1,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T00:13:31.663146,6,6,False,,,4423,486,0.002994,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_2074_42.json
SC_2074,C1,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T00:14:09.272179,6,6,False,,,4283,437,0.002872,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_2074_91.json
SC_2108,C1,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T00:18:52.637016,4,4,False,,,2737,434,0.001958,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_2108_17.json
SC_2108,C1,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T00:19:21.903152,4,4,False,,,2764,485,0.002014,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_2108_42.json
SC_2108,C1,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T00:19:45.733520,4,4,False,,,2791,491,0.002035,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_2108_91.json
SC_2135,C1,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T00:23:29.116879,7,7,False,,,6256,668,0.004219,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_2135_17.json
SC_2135,C1,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T00:24:05.377463,7,7,False,,,6578,768,0.004488,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_2135_42.json
SC_2135,C1,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T00:24:44.154020,7,7,False,,,6158,636,0.004136,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_2135_91.json
SC_2147,C1,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T00:33:12.359367,11,11,False,,,8264,663,0.0054,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_2147_17.json
SC_2147,C1,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T00:34:06.991762,11,11,True,E2,Turn 9: non-math content (war),9174,832,0.00607,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_2147_42.json
SC_2147,C1,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T00:35:04.249119,11,11,True,E2,Turn 9: non-math content (war),9671,888,0.006407,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_2147_91.json
SC_2156,C1,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T00:46:03.485650,6,6,False,,,4752,684,0.003344,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_2156_17.json
SC_2156,C1,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T00:46:47.417838,6,6,False,,,4762,633,0.00331,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_2156_42.json
SC_2156,C1,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T00:48:09.222793,6,6,False,,,5846,1119,0.004333,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_2156_91.json
SC_2202,C1,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T00:57:00.668756,6,6,True,E2,Turn 3: non-math content (war),5124,601,0.003498,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_2202_17.json
SC_2202,C1,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T00:58:05.162563,6,6,True,E2,Turn 3: non-math content (war),5631,759,0.003922,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_2202_42.json
SC_2202,C1,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T00:58:37.432996,6,6,True,E2,Turn 3: non-math content (war),5085,587,0.003464,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_2202_91.json
SC_2219,C1,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T01:05:49.158767,8,8,False,,,7553,946,0.005204,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_2219_17.json
SC_2219,C1,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T01:06:47.417796,8,8,False,,,6780,792,0.004626,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_2219_42.json
SC_2219,C1,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T01:07:41.821168,8,8,False,,,7512,868,0.005118,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_2219_91.json
SC_2231,C1,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T01:18:32.487583,7,7,False,,,5601,967,0.004069,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_2231_17.json
SC_2231,C1,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T01:19:25.428148,7,7,False,,,6359,734,0.004332,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_2231_42.json
SC_2231,C1,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T01:19:57.705815,7,7,False,,,5901,592,0.003949,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C1/SC_2231_91.json
SC_0009,C2,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T02:14:51.084304,11,11,False,,,14615,1317,0.009663,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_0009_17.json
SC_0009,C2,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T02:15:55.372211,11,11,False,,,14844,1415,0.009876,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_0009_42.json
SC_0009,C2,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T02:16:53.476066,11,11,False,,,14191,1285,0.009388,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_0009_91.json
SC_0014,C2,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T02:26:01.496085,5,5,False,,,6806,2128,0.005697,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_0014_17.json
SC_0014,C2,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T02:27:06.993617,5,5,False,,,5881,1722,0.00483,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_0014_42.json
SC_0014,C2,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T02:27:40.139578,5,5,False,,,3318,401,0.002274,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_0014_91.json
SC_0040,C2,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T02:33:34.668382,12,12,False,,,12771,1268,0.008537,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_0040_17.json
SC_0040,C2,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T02:34:50.802497,12,12,False,,,11056,1306,0.007555,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_0040_42.json
SC_0040,C2,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T02:36:54.605132,12,12,False,,,16011,2623,0.011519,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_0040_91.json
SC_0046,C2,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T01:44:48.658750,8,8,False,,,6850,714,0.004606,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_0046_17.json
SC_0046,C2,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T02:51:32.683229,8,8,False,,,7776,894,0.005294,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_0046_42.json
SC_0046,C2,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T02:52:21.269954,8,8,False,,,7162,825,0.004877,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_0046_91.json
SC_0072,C2,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T03:12:15.291467,5,5,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_0072_17.json
SC_0072,C2,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T03:14:09.113153,5,5,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_0072_42.json
SC_0072,C2,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T03:16:03.150845,5,5,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_0072_91.json
SC_0097,C2,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T03:48:43.372388,14,14,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_0097_17.json
SC_0097,C2,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T03:54:02.522893,14,14,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_0097_42.json
SC_0097,C2,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T03:59:21.641251,14,14,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_0097_91.json
SC_0123,C2,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T04:43:25.592791,8,8,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_0123_17.json
SC_0123,C2,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T04:46:27.536683,8,8,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_0123_42.json
SC_0123,C2,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T04:49:30.469542,8,8,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_0123_91.json
SC_0132,C2,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T02:02:49.475833,8,8,False,,,7459,682,0.00494,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_0132_17.json
SC_0132,C2,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T05:16:52.652267,8,8,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_0132_42.json
SC_0132,C2,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T05:19:55.299516,8,8,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_0132_91.json
SC_0157,C2,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T05:39:41.948690,5,5,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_0157_17.json
SC_0157,C2,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T05:41:36.249338,5,5,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_0157_42.json
